,_id,category,commodity_transaction,country_or_area,quantity,quantity_footnotes,unit,year
3435,5d5845019d1a687cde4b4418,thermal_electricity,Electricity - total thermal production,France,62010.0,,"Kilowatt-hours, million",2010
3436,5d5845019d1a687cde4b4419,thermal_electricity,Electricity - total thermal production,France,55396.0,,"Kilowatt-hours, million",2009
3437,5d5845019d1a687cde4b441a,thermal_electricity,Electricity - total thermal production,France,59500.0,,"Kilowatt-hours, million",2008
3438,5d5845019d1a687cde4b441b,thermal_electricity,Electricity - total thermal production,France,61874.0,,"Kilowatt-hours, million",2007
3439,5d5845019d1a687cde4b441c,thermal_electricity,Electricity - total thermal production,France,60279.0,,"Kilowatt-hours, million",2006
3440,5d5845019d1a687cde4b441d,thermal_electricity,Electricity - total thermal production,France,66747.0,,"Kilowatt-hours, million",2005
3441,5d5845019d1a687cde4b441e,thermal_electricity,Electricity - total thermal production,France,59841.0,,"Kilowatt-hours, million",2004
3442,5d5845019d1a687cde4b441f,thermal_electricity,Electricity - total thermal production,France,60604.0,,"Kilowatt-hours, million",2003
3443,5d5845019d1a687cde4b4420,thermal_electricity,Electricity - total thermal production,France,55707.0,,"Kilowatt-hours, million",2002
3444,5d5845019d1a687cde4b4421,thermal_electricity,Electricity - total thermal production,France,49321.0,,"Kilowatt-hours, million",2001
3445,5d5845019d1a687cde4b4422,thermal_electricity,Electricity - total thermal production,France,53099.0,,"Kilowatt-hours, million",2000
3446,5d5845019d1a687cde4b4423,thermal_electricity,Electricity - total thermal production,France,53925.0,,"Kilowatt-hours, million",1999
3447,5d5845019d1a687cde4b4424,thermal_electricity,Electricity - total thermal production,France,56640.0,,"Kilowatt-hours, million",1998
3448,5d5845019d1a687cde4b4425,thermal_electricity,Electricity - total thermal production,France,41205.0,,"Kilowatt-hours, million",1997
3449,5d5845019d1a687cde4b4426,thermal_electricity,Electricity - total thermal production,France,45277.0,,"Kilowatt-hours, million",1996
3450,5d5845019d1a687cde4b4427,thermal_electricity,Electricity - total thermal production,France,40338.0,,"Kilowatt-hours, million",1995
3451,5d5845019d1a687cde4b4428,thermal_electricity,Electricity - total thermal production,France,35311.0,,"Kilowatt-hours, million",1994
3452,5d5845019d1a687cde4b4429,thermal_electricity,Electricity - total thermal production,France,36075.0,,"Kilowatt-hours, million",1993
3453,5d5845019d1a687cde4b442a,thermal_electricity,Electricity - total thermal production,France,52094.0,,"Kilowatt-hours, million",1992
3454,5d5845019d1a687cde4b442b,thermal_electricity,Electricity - total thermal production,France,62153.0,,"Kilowatt-hours, million",1991
3455,5d5845019d1a687cde4b442c,thermal_electricity,Electricity - total thermal production,France,48749.0,,"Kilowatt-hours, million",1990
3456,5d5845019d1a687cde4b442d,thermal_electricity,Electricity - total thermal production,French Guiana,359.0,,"Kilowatt-hours, million",2014
3457,5d5845019d1a687cde4b442e,thermal_electricity,Electricity - total thermal production,French Guiana,349.0,,"Kilowatt-hours, million",2013
3458,5d5845019d1a687cde4b442f,thermal_electricity,Electricity - total thermal production,French Guiana,266.0,,"Kilowatt-hours, million",2012
3459,5d5845019d1a687cde4b4430,thermal_electricity,Electricity - total thermal production,French Guiana,373.0,,"Kilowatt-hours, million",2011
3460,5d5845019d1a687cde4b4431,thermal_electricity,Electricity - total thermal production,French Guiana,402.0,,"Kilowatt-hours, million",2010
3461,5d5845019d1a687cde4b4432,thermal_electricity,Electricity - total thermal production,French Guiana,335.0,1,"Kilowatt-hours, million",2009
3462,5d5845019d1a687cde4b4433,thermal_electricity,Electricity - total thermal production,French Guiana,253.0,1,"Kilowatt-hours, million",2007
3463,5d5845019d1a687cde4b4434,thermal_electricity,Electricity - total thermal production,French Guiana,285.0,1,"Kilowatt-hours, million",2008
3464,5d5845019d1a687cde4b4435,thermal_electricity,Electricity - total thermal production,French Guiana,190.0,1,"Kilowatt-hours, million",2006
3465,5d5845019d1a687cde4b4436,thermal_electricity,Electricity - total thermal production,French Guiana,280.0,1,"Kilowatt-hours, million",2005
3466,5d5845019d1a687cde4b4437,thermal_electricity,Electricity - total thermal production,French Guiana,320.0,1,"Kilowatt-hours, million",2004
3467,5d5845019d1a687cde4b4438,thermal_electricity,Electricity - total thermal production,French Guiana,360.0,1,"Kilowatt-hours, million",2003
3468,5d5845019d1a687cde4b4439,thermal_electricity,Electricity - total thermal production,French Guiana,150.0,1,"Kilowatt-hours, million",2002
3469,5d5845019d1a687cde4b443a,thermal_electricity,Electricity - total thermal production,French Guiana,225.0,1,"Kilowatt-hours, million",2001
3470,5d5845019d1a687cde4b443b,thermal_electricity,Electricity - total thermal production,French Guiana,160.0,,"Kilowatt-hours, million",2000
3471,5d5845019d1a687cde4b443c,thermal_electricity,Electricity - total thermal production,French Guiana,160.0,,"Kilowatt-hours, million",1999
3472,5d5845019d1a687cde4b443d,thermal_electricity,Electricity - total thermal production,French Guiana,400.0,1,"Kilowatt-hours, million",1998
3473,5d5845019d1a687cde4b443e,thermal_electricity,Electricity - total thermal production,French Guiana,230.0,1,"Kilowatt-hours, million",1997
3474,5d5845019d1a687cde4b443f,thermal_electricity,Electricity - total thermal production,French Guiana,260.0,1,"Kilowatt-hours, million",1996
3475,5d5845019d1a687cde4b4440,thermal_electricity,Electricity - total thermal production,French Guiana,320.0,1,"Kilowatt-hours, million",1995
3476,5d5845019d1a687cde4b4441,thermal_electricity,Electricity - total thermal production,French Guiana,350.0,,"Kilowatt-hours, million",1994
3477,5d5845019d1a687cde4b4442,thermal_electricity,Electricity - total thermal production,French Guiana,446.0,,"Kilowatt-hours, million",1993
3478,5d5845019d1a687cde4b4443,thermal_electricity,Electricity - total thermal production,French Guiana,445.0,,"Kilowatt-hours, million",1992
3479,5d5845019d1a687cde4b4444,thermal_electricity,Electricity - total thermal production,French Guiana,405.0,,"Kilowatt-hours, million",1991
3480,5d5845019d1a687cde4b4445,thermal_electricity,Electricity - total thermal production,French Guiana,353.0,,"Kilowatt-hours, million",1990
3481,5d5845019d1a687cde4b4446,thermal_electricity,Electricity - total thermal production,French Polynesia,492.34,1,"Kilowatt-hours, million",2014
3482,5d5845019d1a687cde4b4447,thermal_electricity,Electricity - total thermal production,French Polynesia,542.03,1,"Kilowatt-hours, million",2013
3483,5d5845019d1a687cde4b4448,thermal_electricity,Electricity - total thermal production,French Polynesia,552.573,1,"Kilowatt-hours, million",2012
3484,5d5845019d1a687cde4b4449,thermal_electricity,Electricity - total thermal production,French Polynesia,532.681,1,"Kilowatt-hours, million",2011
3485,5d5845019d1a687cde4b444a,thermal_electricity,Electricity - total thermal production,French Polynesia,537.848,1,"Kilowatt-hours, million",2010
3486,5d5845019d1a687cde4b444b,thermal_electricity,Electricity - total thermal production,French Polynesia,521.465,1,"Kilowatt-hours, million",2009
3487,5d5845019d1a687cde4b444c,thermal_electricity,Electricity - total thermal production,French Polynesia,505.322,1,"Kilowatt-hours, million",2008
3488,5d5845019d1a687cde4b444d,thermal_electricity,Electricity - total thermal production,French Polynesia,464.253,1,"Kilowatt-hours, million",2007
3489,5d5845019d1a687cde4b444e,thermal_electricity,Electricity - total thermal production,French Polynesia,456.89,1,"Kilowatt-hours, million",2006
3490,5d5845019d1a687cde4b444f,thermal_electricity,Electricity - total thermal production,French Polynesia,451.087,1,"Kilowatt-hours, million",2005
3491,5d5845019d1a687cde4b4450,thermal_electricity,Electricity - total thermal production,French Polynesia,462.837,1,"Kilowatt-hours, million",2004
3492,5d5845019d1a687cde4b4451,thermal_electricity,Electricity - total thermal production,French Polynesia,445.449,1,"Kilowatt-hours, million",2003
3493,5d5845019d1a687cde4b4452,thermal_electricity,Electricity - total thermal production,French Polynesia,450.0,,"Kilowatt-hours, million",2002
3494,5d5845019d1a687cde4b4453,thermal_electricity,Electricity - total thermal production,French Polynesia,430.0,,"Kilowatt-hours, million",2001
3495,5d5845019d1a687cde4b4454,thermal_electricity,Electricity - total thermal production,French Polynesia,290.0,,"Kilowatt-hours, million",2000
3496,5d5845019d1a687cde4b4455,thermal_electricity,Electricity - total thermal production,French Polynesia,238.941,1,"Kilowatt-hours, million",1999
3497,5d5845019d1a687cde4b4456,thermal_electricity,Electricity - total thermal production,French Polynesia,201.0,,"Kilowatt-hours, million",1998
3498,5d5845019d1a687cde4b4457,thermal_electricity,Electricity - total thermal production,French Polynesia,223.0,,"Kilowatt-hours, million",1997
3499,5d5845019d1a687cde4b4458,thermal_electricity,Electricity - total thermal production,French Polynesia,217.0,,"Kilowatt-hours, million",1996
3500,5d5845019d1a687cde4b4459,thermal_electricity,Electricity - total thermal production,French Polynesia,223.0,,"Kilowatt-hours, million",1995
3501,5d5845019d1a687cde4b445a,thermal_electricity,Electricity - total thermal production,French Polynesia,238.0,,"Kilowatt-hours, million",1994
3502,5d5845019d1a687cde4b445b,thermal_electricity,Electricity - total thermal production,French Polynesia,228.0,,"Kilowatt-hours, million",1993
3503,5d5845019d1a687cde4b445c,thermal_electricity,Electricity - total thermal production,French Polynesia,226.0,,"Kilowatt-hours, million",1992
3504,5d5845019d1a687cde4b445d,thermal_electricity,Electricity - total thermal production,French Polynesia,247.788,1,"Kilowatt-hours, million",1991
3505,5d5845019d1a687cde4b445e,thermal_electricity,Electricity - total thermal production,French Polynesia,236.866,1,"Kilowatt-hours, million",1990
3506,5d5845019d1a687cde4b445f,thermal_electricity,Electricity - total thermal production,Gabon,1570.0,,"Kilowatt-hours, million",2014
3507,5d5845019d1a687cde4b4460,thermal_electricity,Electricity - total thermal production,Gabon,1330.0,,"Kilowatt-hours, million",2013
3508,5d5845019d1a687cde4b4461,thermal_electricity,Electricity - total thermal production,Gabon,1240.0,,"Kilowatt-hours, million",2012
3509,5d5845019d1a687cde4b4462,thermal_electricity,Electricity - total thermal production,Gabon,1193.0,,"Kilowatt-hours, million",2011
3510,5d5845019d1a687cde4b4463,thermal_electricity,Electricity - total thermal production,Gabon,1025.0,,"Kilowatt-hours, million",2010
3511,5d5845019d1a687cde4b4464,thermal_electricity,Electricity - total thermal production,Gabon,891.0,,"Kilowatt-hours, million",2009
3512,5d5845019d1a687cde4b4465,thermal_electricity,Electricity - total thermal production,Gabon,928.0,,"Kilowatt-hours, million",2008
3513,5d5845019d1a687cde4b4466,thermal_electricity,Electricity - total thermal production,Gabon,933.0,,"Kilowatt-hours, million",2007
3514,5d5845019d1a687cde4b4467,thermal_electricity,Electricity - total thermal production,Gabon,720.0,,"Kilowatt-hours, million",2006
3515,5d5845019d1a687cde4b4468,thermal_electricity,Electricity - total thermal production,Gabon,762.0,,"Kilowatt-hours, million",2005
3516,5d5845019d1a687cde4b4469,thermal_electricity,Electricity - total thermal production,Gabon,647.0,,"Kilowatt-hours, million",2004
3517,5d5845019d1a687cde4b446a,thermal_electricity,Electricity - total thermal production,Gabon,635.0,,"Kilowatt-hours, million",2003
3518,5d5845019d1a687cde4b446b,thermal_electricity,Electricity - total thermal production,Gabon,559.0,,"Kilowatt-hours, million",2002
3519,5d5845019d1a687cde4b446c,thermal_electricity,Electricity - total thermal production,Gabon,529.0,,"Kilowatt-hours, million",2001
3520,5d5845019d1a687cde4b446d,thermal_electricity,Electricity - total thermal production,Gabon,512.0,,"Kilowatt-hours, million",2000
3521,5d5845019d1a687cde4b446e,thermal_electricity,Electricity - total thermal production,Gabon,497.0,,"Kilowatt-hours, million",1999
3522,5d5845019d1a687cde4b446f,thermal_electricity,Electricity - total thermal production,Gabon,531.0,,"Kilowatt-hours, million",1998
3523,5d5845019d1a687cde4b4470,thermal_electricity,Electricity - total thermal production,Gabon,447.0,,"Kilowatt-hours, million",1997
3524,5d5845019d1a687cde4b4471,thermal_electricity,Electricity - total thermal production,Gabon,444.0,,"Kilowatt-hours, million",1996
3525,5d5845019d1a687cde4b4472,thermal_electricity,Electricity - total thermal production,Gabon,348.0,,"Kilowatt-hours, million",1995
3526,5d5845019d1a687cde4b4473,thermal_electricity,Electricity - total thermal production,Gabon,320.0,,"Kilowatt-hours, million",1994
3527,5d5845019d1a687cde4b4474,thermal_electricity,Electricity - total thermal production,Gabon,379.0,,"Kilowatt-hours, million",1993
3528,5d5845019d1a687cde4b4475,thermal_electricity,Electricity - total thermal production,Gabon,331.0,,"Kilowatt-hours, million",1992
3529,5d5845019d1a687cde4b4476,thermal_electricity,Electricity - total thermal production,Gabon,312.0,1,"Kilowatt-hours, million",1991
3530,5d5845019d1a687cde4b4477,thermal_electricity,Electricity - total thermal production,Gabon,303.0,1,"Kilowatt-hours, million",1990
3531,5d5845019d1a687cde4b4478,thermal_electricity,Electricity - total thermal production,Gambia,260.8,1,"Kilowatt-hours, million",2014
3532,5d5845019d1a687cde4b4479,thermal_electricity,Electricity - total thermal production,Gambia,260.7,1,"Kilowatt-hours, million",2013
3533,5d5845019d1a687cde4b447a,thermal_electricity,Electricity - total thermal production,Gambia,266.3,1,"Kilowatt-hours, million",2012
3534,5d5845019d1a687cde4b447b,thermal_electricity,Electricity - total thermal production,Gambia,255.7,1,"Kilowatt-hours, million",2011
3535,5d5845019d1a687cde4b447c,thermal_electricity,Electricity - total thermal production,Gambia,245.2,1,"Kilowatt-hours, million",2010
3536,5d5845019d1a687cde4b447d,thermal_electricity,Electricity - total thermal production,Gambia,242.0,,"Kilowatt-hours, million",2009
3537,5d5845019d1a687cde4b447e,thermal_electricity,Electricity - total thermal production,Gambia,242.0,,"Kilowatt-hours, million",2008
3538,5d5845019d1a687cde4b447f,thermal_electricity,Electricity - total thermal production,Gambia,229.0,,"Kilowatt-hours, million",2007
3539,5d5845019d1a687cde4b4480,thermal_electricity,Electricity - total thermal production,Gambia,216.0,1,"Kilowatt-hours, million",2006
3540,5d5845019d1a687cde4b4481,thermal_electricity,Electricity - total thermal production,Gambia,203.0,1,"Kilowatt-hours, million",2005
3541,5d5845019d1a687cde4b4482,thermal_electricity,Electricity - total thermal production,Gambia,185.0,1,"Kilowatt-hours, million",2004
3542,5d5845019d1a687cde4b4483,thermal_electricity,Electricity - total thermal production,Gambia,168.0,1,"Kilowatt-hours, million",2003
3543,5d5845019d1a687cde4b4484,thermal_electricity,Electricity - total thermal production,Gambia,151.2,,"Kilowatt-hours, million",2002
3544,5d5845019d1a687cde4b4485,thermal_electricity,Electricity - total thermal production,Gambia,147.0,1,"Kilowatt-hours, million",2001
3545,5d5845019d1a687cde4b4486,thermal_electricity,Electricity - total thermal production,Gambia,90.0,1,"Kilowatt-hours, million",2000
3546,5d5845019d1a687cde4b4487,thermal_electricity,Electricity - total thermal production,Gambia,95.0,1,"Kilowatt-hours, million",1999
3547,5d5845019d1a687cde4b4488,thermal_electricity,Electricity - total thermal production,Gambia,87.0,1,"Kilowatt-hours, million",1998
3548,5d5845019d1a687cde4b4489,thermal_electricity,Electricity - total thermal production,Gambia,80.0,1,"Kilowatt-hours, million",1997
3549,5d5845019d1a687cde4b448a,thermal_electricity,Electricity - total thermal production,Gambia,76.0,1,"Kilowatt-hours, million",1996
3550,5d5845019d1a687cde4b448b,thermal_electricity,Electricity - total thermal production,Gambia,74.0,1,"Kilowatt-hours, million",1995
3551,5d5845019d1a687cde4b448c,thermal_electricity,Electricity - total thermal production,Gambia,73.0,,"Kilowatt-hours, million",1994
3552,5d5845019d1a687cde4b448d,thermal_electricity,Electricity - total thermal production,Gambia,73.0,,"Kilowatt-hours, million",1993
3553,5d5845019d1a687cde4b448e,thermal_electricity,Electricity - total thermal production,Gambia,71.0,,"Kilowatt-hours, million",1992
3554,5d5845019d1a687cde4b448f,thermal_electricity,Electricity - total thermal production,Gambia,70.0,,"Kilowatt-hours, million",1991
3555,5d5845019d1a687cde4b4490,thermal_electricity,Electricity - total thermal production,Gambia,70.0,,"Kilowatt-hours, million",1990
3556,5d5845019d1a687cde4b4491,thermal_electricity,Electricity - total thermal production,Georgia,2036.0,,"Kilowatt-hours, million",2014
3557,5d5845019d1a687cde4b4492,thermal_electricity,Electricity - total thermal production,Georgia,1788.0,,"Kilowatt-hours, million",2013
3558,5d5845019d1a687cde4b4493,thermal_electricity,Electricity - total thermal production,Georgia,2477.0,,"Kilowatt-hours, million",2012
3559,5d5845019d1a687cde4b4494,thermal_electricity,Electricity - total thermal production,Georgia,2212.0,,"Kilowatt-hours, million",2011
3560,5d5845019d1a687cde4b4495,thermal_electricity,Electricity - total thermal production,Georgia,683.0,,"Kilowatt-hours, million",2010
3561,5d5845019d1a687cde4b4496,thermal_electricity,Electricity - total thermal production,Georgia,991.0,,"Kilowatt-hours, million",2009
3562,5d5845019d1a687cde4b4497,thermal_electricity,Electricity - total thermal production,Georgia,1291.0,,"Kilowatt-hours, million",2008
3563,5d5845019d1a687cde4b4498,thermal_electricity,Electricity - total thermal production,Georgia,1754.0,,"Kilowatt-hours, million",2007
3564,5d5845019d1a687cde4b4499,thermal_electricity,Electricity - total thermal production,Georgia,2209.0,,"Kilowatt-hours, million",2006
3565,5d5845019d1a687cde4b449a,thermal_electricity,Electricity - total thermal production,Georgia,1031.0,,"Kilowatt-hours, million",2005
3566,5d5845019d1a687cde4b449b,thermal_electricity,Electricity - total thermal production,Georgia,875.0,,"Kilowatt-hours, million",2004
3567,5d5845019d1a687cde4b449c,thermal_electricity,Electricity - total thermal production,Georgia,634.0,,"Kilowatt-hours, million",2003
3568,5d5845019d1a687cde4b449d,thermal_electricity,Electricity - total thermal production,Georgia,490.0,,"Kilowatt-hours, million",2002
3569,5d5845019d1a687cde4b449e,thermal_electricity,Electricity - total thermal production,Georgia,1395.0,,"Kilowatt-hours, million",2001
3570,5d5845019d1a687cde4b449f,thermal_electricity,Electricity - total thermal production,Georgia,1564.0,,"Kilowatt-hours, million",2000
3571,5d5845019d1a687cde4b44a0,thermal_electricity,Electricity - total thermal production,Georgia,1241.0,,"Kilowatt-hours, million",1999
3572,5d5845019d1a687cde4b44a1,thermal_electricity,Electricity - total thermal production,Georgia,1299.0,,"Kilowatt-hours, million",1998
3573,5d5845019d1a687cde4b44a2,thermal_electricity,Electricity - total thermal production,Georgia,1116.0,,"Kilowatt-hours, million",1997
3574,5d5845019d1a687cde4b44a3,thermal_electricity,Electricity - total thermal production,Georgia,1187.0,,"Kilowatt-hours, million",1996
3575,5d5845019d1a687cde4b44a4,thermal_electricity,Electricity - total thermal production,Georgia,2951.0,,"Kilowatt-hours, million",1995
3576,5d5845019d1a687cde4b44a5,thermal_electricity,Electricity - total thermal production,Georgia,4252.0,,"Kilowatt-hours, million",1994
3577,5d5845019d1a687cde4b44a6,thermal_electricity,Electricity - total thermal production,Georgia,3853.0,,"Kilowatt-hours, million",1993
3578,5d5845019d1a687cde4b44a7,thermal_electricity,Electricity - total thermal production,Georgia,4652.0,,"Kilowatt-hours, million",1992
3579,5d5845019d1a687cde4b44a8,thermal_electricity,Electricity - total thermal production,German Dem. R. (former),103500.0,1,"Kilowatt-hours, million",1990
3580,5d5845019d1a687cde4b44a9,thermal_electricity,Electricity - total thermal production,Germany,409688.0,,"Kilowatt-hours, million",2014
3581,5d5845019d1a687cde4b44aa,thermal_electricity,Electricity - total thermal production,Germany,428094.0,,"Kilowatt-hours, million",2013
3582,5d5845019d1a687cde4b44ab,thermal_electricity,Electricity - total thermal production,Germany,423424.0,,"Kilowatt-hours, million",2012
3583,5d5845019d1a687cde4b44ac,thermal_electricity,Electricity - total thermal production,Germany,410773.0,,"Kilowatt-hours, million",2011
3584,5d5845019d1a687cde4b44ad,thermal_electricity,Electricity - total thermal production,Germany,413207.0,,"Kilowatt-hours, million",2010
3585,5d5845019d1a687cde4b44ae,thermal_electricity,Electricity - total thermal production,Germany,388640.0,,"Kilowatt-hours, million",2009
3586,5d5845019d1a687cde4b44af,thermal_electricity,Electricity - total thermal production,Germany,418220.0,,"Kilowatt-hours, million",2008
3587,5d5845019d1a687cde4b44b0,thermal_electricity,Electricity - total thermal production,Germany,426786.0,,"Kilowatt-hours, million",2007
3588,5d5845019d1a687cde4b44b1,thermal_electricity,Electricity - total thermal production,Germany,408745.0,,"Kilowatt-hours, million",2006
3589,5d5845019d1a687cde4b44b2,thermal_electricity,Electricity - total thermal production,Germany,401355.0,,"Kilowatt-hours, million",2005
3590,5d5845019d1a687cde4b44b3,thermal_electricity,Electricity - total thermal production,Germany,395776.0,,"Kilowatt-hours, million",2004
3591,5d5845019d1a687cde4b44b4,thermal_electricity,Electricity - total thermal production,Germany,399673.0,,"Kilowatt-hours, million",2003
3592,5d5845019d1a687cde4b44b5,thermal_electricity,Electricity - total thermal production,Germany,377944.0,,"Kilowatt-hours, million",2002
3593,5d5845019d1a687cde4b44b6,thermal_electricity,Electricity - total thermal production,Germany,377276.0,,"Kilowatt-hours, million",2001
3594,5d5845019d1a687cde4b44b7,thermal_electricity,Electricity - total thermal production,Germany,371563.0,,"Kilowatt-hours, million",2000
3595,5d5845019d1a687cde4b44b8,thermal_electricity,Electricity - total thermal production,Germany,357336.0,,"Kilowatt-hours, million",1999
3596,5d5845019d1a687cde4b44b9,thermal_electricity,Electricity - total thermal production,Germany,368887.0,,"Kilowatt-hours, million",1998
3597,5d5845019d1a687cde4b44ba,thermal_electricity,Electricity - total thermal production,Germany,357274.0,,"Kilowatt-hours, million",1997
3598,5d5845019d1a687cde4b44bb,thermal_electricity,Electricity - total thermal production,Germany,366628.0,,"Kilowatt-hours, million",1996
3599,5d5845019d1a687cde4b44bc,thermal_electricity,Electricity - total thermal production,Germany,356224.0,,"Kilowatt-hours, million",1995
3600,5d5845019d1a687cde4b44bd,thermal_electricity,Electricity - total thermal production,Germany,353137.0,,"Kilowatt-hours, million",1994
3601,5d5845019d1a687cde4b44be,thermal_electricity,Electricity - total thermal production,Germany,350656.0,,"Kilowatt-hours, million",1993
3602,5d5845019d1a687cde4b44bf,thermal_electricity,Electricity - total thermal production,Germany,357176.0,,"Kilowatt-hours, million",1992
3603,5d5845019d1a687cde4b44c1,thermal_electricity,Electricity - total thermal production,Germany,373490.0,,"Kilowatt-hours, million",1991
3604,5d5845019d1a687cde4b44c2,thermal_electricity,Electricity - total thermal production,"Germany, Fed. R. (former)",286200.0,1,"Kilowatt-hours, million",1990
3605,5d5845019d1a687cde4b44c3,thermal_electricity,Electricity - total thermal production,Ghana,4752.0,,"Kilowatt-hours, million",2014
3606,5d5845019d1a687cde4b44c4,thermal_electricity,Electricity - total thermal production,Ghana,4814.0,,"Kilowatt-hours, million",2013
3607,5d5845019d1a687cde4b44c5,thermal_electricity,Electricity - total thermal production,Ghana,4133.0,,"Kilowatt-hours, million",2012
3608,5d5845019d1a687cde4b44c6,thermal_electricity,Electricity - total thermal production,Ghana,3805.0,,"Kilowatt-hours, million",2011
3609,5d5845019d1a687cde4b44c7,thermal_electricity,Electricity - total thermal production,Ghana,3171.0,,"Kilowatt-hours, million",2010
3610,5d5845019d1a687cde4b44c8,thermal_electricity,Electricity - total thermal production,Ghana,2087.0,,"Kilowatt-hours, million",2009
3611,5d5845019d1a687cde4b44c9,thermal_electricity,Electricity - total thermal production,Ghana,2170.0,,"Kilowatt-hours, million",2008
3612,5d5845019d1a687cde4b44ca,thermal_electricity,Electricity - total thermal production,Ghana,3257.0,,"Kilowatt-hours, million",2007
3613,5d5845019d1a687cde4b44cb,thermal_electricity,Electricity - total thermal production,Ghana,2816.0,,"Kilowatt-hours, million",2006
3614,5d5845019d1a687cde4b44cc,thermal_electricity,Electricity - total thermal production,Ghana,1164.0,,"Kilowatt-hours, million",2005
3615,5d5845019d1a687cde4b44cd,thermal_electricity,Electricity - total thermal production,Ghana,763.0,,"Kilowatt-hours, million",2004
3616,5d5845019d1a687cde4b44ce,thermal_electricity,Electricity - total thermal production,Ghana,2265.0,,"Kilowatt-hours, million",2002
3617,5d5845019d1a687cde4b44cf,thermal_electricity,Electricity - total thermal production,Ghana,2020.0,,"Kilowatt-hours, million",2003
3618,5d5845019d1a687cde4b44d0,thermal_electricity,Electricity - total thermal production,Ghana,1256.0,,"Kilowatt-hours, million",2001
3619,5d5845019d1a687cde4b44d1,thermal_electricity,Electricity - total thermal production,Ghana,618.0,,"Kilowatt-hours, million",2000
3620,5d5845019d1a687cde4b44d2,thermal_electricity,Electricity - total thermal production,Ghana,760.0,,"Kilowatt-hours, million",1999
3621,5d5845019d1a687cde4b44d3,thermal_electricity,Electricity - total thermal production,Ghana,1187.0,,"Kilowatt-hours, million",1998
3622,5d5845019d1a687cde4b44d4,thermal_electricity,Electricity - total thermal production,Ghana,39.0,,"Kilowatt-hours, million",1997
3623,5d5845019d1a687cde4b44d5,thermal_electricity,Electricity - total thermal production,Ghana,6.0,1,"Kilowatt-hours, million",1996
3624,5d5845019d1a687cde4b44d6,thermal_electricity,Electricity - total thermal production,Ghana,23.0,,"Kilowatt-hours, million",1995
3625,5d5845019d1a687cde4b44d7,thermal_electricity,Electricity - total thermal production,Ghana,20.0,1,"Kilowatt-hours, million",1994
3626,5d5845019d1a687cde4b44d8,thermal_electricity,Electricity - total thermal production,Ghana,19.0,1,"Kilowatt-hours, million",1993
3627,5d5845019d1a687cde4b44d9,thermal_electricity,Electricity - total thermal production,Ghana,22.0,1,"Kilowatt-hours, million",1992
3628,5d5845019d1a687cde4b44da,thermal_electricity,Electricity - total thermal production,Ghana,14.0,1,"Kilowatt-hours, million",1991
3629,5d5845019d1a687cde4b44db,thermal_electricity,Electricity - total thermal production,Gibraltar,198.0,,"Kilowatt-hours, million",2014
3630,5d5845019d1a687cde4b44dc,thermal_electricity,Electricity - total thermal production,Gibraltar,189.0,,"Kilowatt-hours, million",2013
3631,5d5845019d1a687cde4b44dd,thermal_electricity,Electricity - total thermal production,Ghana,15.0,,"Kilowatt-hours, million",1990
3632,5d5845019d1a687cde4b44de,thermal_electricity,Electricity - total thermal production,Gibraltar,176.0,,"Kilowatt-hours, million",2012
3633,5d5845019d1a687cde4b44df,thermal_electricity,Electricity - total thermal production,Gibraltar,177.0,,"Kilowatt-hours, million",2010
3634,5d5845019d1a687cde4b44e0,thermal_electricity,Electricity - total thermal production,Gibraltar,171.0,,"Kilowatt-hours, million",2011
3635,5d5845019d1a687cde4b44e1,thermal_electricity,Electricity - total thermal production,Gibraltar,174.0,,"Kilowatt-hours, million",2009
3636,5d5845019d1a687cde4b44e2,thermal_electricity,Electricity - total thermal production,Gibraltar,166.0,,"Kilowatt-hours, million",2008
3637,5d5845019d1a687cde4b44e3,thermal_electricity,Electricity - total thermal production,Gibraltar,155.0,,"Kilowatt-hours, million",2007
3638,5d5845019d1a687cde4b44e4,thermal_electricity,Electricity - total thermal production,Gibraltar,151.0,,"Kilowatt-hours, million",2006
3639,5d5845019d1a687cde4b44e5,thermal_electricity,Electricity - total thermal production,Gibraltar,145.0,,"Kilowatt-hours, million",2005
3640,5d5845019d1a687cde4b44e6,thermal_electricity,Electricity - total thermal production,Gibraltar,136.0,,"Kilowatt-hours, million",2004
3641,5d5845019d1a687cde4b44e7,thermal_electricity,Electricity - total thermal production,Gibraltar,134.0,,"Kilowatt-hours, million",2003
3642,5d5845019d1a687cde4b44e8,thermal_electricity,Electricity - total thermal production,Gibraltar,129.0,,"Kilowatt-hours, million",2002
3643,5d5845019d1a687cde4b44e9,thermal_electricity,Electricity - total thermal production,Gibraltar,125.0,,"Kilowatt-hours, million",2000
3644,5d5845019d1a687cde4b44ea,thermal_electricity,Electricity - total thermal production,Gibraltar,126.0,,"Kilowatt-hours, million",2001
3645,5d5845019d1a687cde4b44eb,thermal_electricity,Electricity - total thermal production,Gibraltar,120.0,,"Kilowatt-hours, million",1999
3646,5d5845019d1a687cde4b44ec,thermal_electricity,Electricity - total thermal production,Gibraltar,116.0,,"Kilowatt-hours, million",1998
3647,5d5845019d1a687cde4b44ed,thermal_electricity,Electricity - total thermal production,Gibraltar,111.0,,"Kilowatt-hours, million",1997
3648,5d5845019d1a687cde4b44ee,thermal_electricity,Electricity - total thermal production,Gibraltar,110.0,,"Kilowatt-hours, million",1996
